103,"[1, 69, 27, 101, 53, 58, 40, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 54, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 19, 11, 62, 10, 90, 32, 63, 64, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 13, 26, 28, 76, 50, 12, 4, 24, 29, 78, 34, 35, 71, 66, 65, 41]","[(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,80,8.06), (80,68,2.0), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,19,12.04), (19,11,7.07), (11,62,8.06), (62,10,6.32), (10,90,7.07), (90,32,4.47), (32,63,8.0), (63,64,14.42), (64,46,31.78), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,26,15.81), (26,28,8.06), (28,76,9.43), (76,50,5.39), (50,12,12.37), (12,4,15.81), (4,24,18.03), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,66,9.43), (66,65,13.6), (65,41,72.8)]",823.03,5,10,10,0min 1seg
207,"[1, 69, 27, 101, 53, 58, 40, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 54, 4, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 19, 11, 62, 10, 90, 32, 63, 64, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 13, 26, 28, 76, 50, 12, 80, 24, 29, 78, 34, 35, 71, 66, 65, 41]","[(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,4,9.22), (4,68,19.03), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,19,12.04), (19,11,7.07), (11,62,8.06), (62,10,6.32), (10,90,7.07), (90,32,4.47), (32,63,8.0), (63,64,14.42), (64,46,31.78), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,26,15.81), (26,28,8.06), (28,76,9.43), (76,50,5.39), (50,12,12.37), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,66,9.43), (66,65,13.6), (65,41,72.8)]",822.9200000000001,5,10,10,0min 1seg
354,"[1, 69, 27, 101, 53, 58, 40, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 54, 4, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 90, 32, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 13, 26, 28, 76, 50, 12, 80, 24, 29, 78, 34, 35, 71, 66, 65, 41]","[(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,4,9.22), (4,68,19.03), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,90,7.07), (90,32,4.47), (32,63,8.0), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,26,15.81), (26,28,8.06), (28,76,9.43), (76,50,5.39), (50,12,12.37), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,66,9.43), (66,65,13.6), (65,41,72.8)]",816.0300000000001,5,10,10,0min 1seg
457,"[1, 69, 27, 101, 53, 58, 40, 21, 73, 72, 74, 22, 75, 56, 23, 39, 67, 25, 55, 54, 4, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 90, 32, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 13, 26, 28, 76, 50, 12, 80, 24, 29, 78, 34, 35, 71, 66, 65, 41]","[(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,4,9.22), (4,68,19.03), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,90,7.07), (90,32,4.47), (32,63,8.0), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,26,15.81), (26,28,8.06), (28,76,9.43), (76,50,5.39), (50,12,12.37), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,66,9.43), (66,65,13.6), (65,41,72.8)]",814.2100000000002,5,10,10,0min 1seg
574,"[1, 69, 27, 101, 53, 58, 40, 21, 73, 72, 74, 22, 75, 56, 23, 39, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 90, 32, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 13, 26, 28, 76, 50, 12, 80, 24, 29, 78, 34, 35, 71, 66, 65, 41]","[(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,90,7.07), (90,32,4.47), (32,63,8.0), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,26,15.81), (26,28,8.06), (28,76,9.43), (76,50,5.39), (50,12,12.37), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,66,9.43), (66,65,13.6), (65,41,72.8)]",805.2800000000001,5,10,10,0min 1seg
579,"[1, 69, 27, 101, 53, 58, 40, 21, 73, 72, 74, 22, 75, 56, 23, 39, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 90, 32, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 13, 26, 28, 76, 50, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 41]","[(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,90,7.07), (90,32,4.47), (32,63,8.0), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,26,15.81), (26,28,8.06), (28,76,9.43), (76,50,5.39), (50,12,12.37), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,41,62.82)]",800.6300000000001,5,10,10,0min 0seg
897,"[1, 69, 27, 101, 53, 58, 40, 21, 73, 72, 74, 22, 41, 56, 23, 39, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 90, 32, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 13, 26, 28, 76, 50, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 75]","[(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,41,4.24), (41,56,12.08), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,90,7.07), (90,32,4.47), (32,63,8.0), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,26,15.81), (26,28,8.06), (28,76,9.43), (76,50,5.39), (50,12,12.37), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,75,57.56)]",800.2700000000001,5,10,10,0min 3seg
1632,"[1, 69, 27, 101, 53, 58, 40, 21, 73, 72, 74, 22, 41, 56, 23, 39, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 90, 32, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 13, 26, 28, 76, 50, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 75]","[(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,41,4.24), (41,56,12.08), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,90,7.07), (90,32,4.47), (32,63,8.0), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,26,15.81), (26,28,8.06), (28,76,9.43), (76,50,5.39), (50,12,12.37), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,75,57.56)]",799.0200000000001,5,10,10,0min 8seg
6415,"[1, 69, 27, 101, 53, 58, 40, 21, 73, 72, 74, 22, 41, 56, 23, 67, 39, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 90, 32, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 13, 26, 28, 76, 50, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 75]","[(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,41,4.24), (41,56,12.08), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,90,7.07), (90,32,4.47), (32,63,8.0), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,26,15.81), (26,28,8.06), (28,76,9.43), (76,50,5.39), (50,12,12.37), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,75,57.56)]",796.7200000000001,5,10,10,0min 15seg
7338,"[1, 69, 27, 101, 53, 58, 40, 21, 73, 72, 74, 22, 41, 75, 23, 67, 39, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 90, 32, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 13, 26, 28, 76, 50, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 56]","[(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,41,4.24), (41,75,8.06), (75,23,8.49), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,90,7.07), (90,32,4.47), (32,63,8.0), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,26,15.81), (26,28,8.06), (28,76,9.43), (76,50,5.39), (50,12,12.37), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,56,56.14)]",792.5600000000001,5,10,10,0min 11seg
