12,"[1, 2, 4, 3, 5, 7, 6, 8, 9, 13, 15, 20, 23, 25, 26, 22, 24, 28, 27, 31, 36, 34, 33, 37, 38, 32, 30, 29, 21, 14, 10, 16, 17, 18, 19, 12, 11, 35]","[(1,2,290.99), (2,4,341.89), (4,3,174.79), (3,5,68.97), (5,7,127.0), (7,6,77.18), (6,8,176.35), (8,9,18.42), (9,13,165.2), (13,15,23.35), (15,20,229.01), (20,23,86.96), (23,25,56.8), (25,26,27.47), (26,22,181.29), (22,24,77.89), (24,28,235.22), (28,27,264.63), (27,31,330.35), (31,36,101.88), (36,34,147.41), (34,33,33.62), (33,37,269.01), (37,38,236.49), (38,32,640.8), (32,30,156.9), (30,29,296.3), (29,21,496.49), (21,14,338.89), (14,10,88.06), (10,16,1087.38), (16,17,19.25), (17,18,11.83), (18,19,5.36), (19,12,120.35), (12,11,69.96), (11,35,1060.3)]",9632.49,5,3,3,0min 0seg
13,"[1, 2, 4, 3, 5, 7, 6, 8, 9, 13, 15, 20, 23, 26, 25, 22, 24, 28, 27, 31, 36, 34, 33, 37, 38, 32, 30, 29, 21, 14, 10, 16, 17, 18, 19, 12, 11, 35]","[(1,2,290.99), (2,4,341.89), (4,3,174.79), (3,5,68.97), (5,7,127.0), (7,6,77.18), (6,8,176.35), (8,9,18.42), (9,13,165.2), (13,15,23.35), (15,20,229.01), (20,23,86.96), (23,26,77.15), (26,25,27.47), (25,22,158.02), (22,24,77.89), (24,28,235.22), (28,27,264.63), (27,31,330.35), (31,36,101.88), (36,34,147.41), (34,33,33.62), (33,37,269.01), (37,38,236.49), (38,32,640.8), (32,30,156.9), (30,29,296.3), (29,21,496.49), (21,14,338.89), (14,10,88.06), (10,16,1087.38), (16,17,19.25), (17,18,11.83), (18,19,5.36), (19,12,120.35), (12,11,69.96), (11,35,1060.3)]",9629.57,5,3,3,0min 0seg
46,"[1, 2, 4, 3, 5, 7, 6, 8, 9, 13, 15, 20, 23, 26, 25, 22, 24, 28, 27, 31, 36, 34, 33, 37, 38, 32, 30, 29, 21, 10, 14, 16, 17, 18, 19, 12, 11, 35]","[(1,2,290.99), (2,4,341.89), (4,3,174.79), (3,5,68.97), (5,7,127.0), (7,6,77.18), (6,8,176.35), (8,9,18.42), (9,13,165.2), (13,15,23.35), (15,20,229.01), (20,23,86.96), (23,26,77.15), (26,25,27.47), (25,22,158.02), (22,24,77.89), (24,28,235.22), (28,27,264.63), (27,31,330.35), (31,36,101.88), (36,34,147.41), (34,33,33.62), (33,37,269.01), (37,38,236.49), (38,32,640.8), (32,30,156.9), (30,29,296.3), (29,21,496.49), (21,10,354.82), (10,14,88.06), (14,16,1031.91), (16,17,19.25), (17,18,11.83), (18,19,5.36), (19,12,120.35), (12,11,69.96), (11,35,1060.3)]",9590.029999999999,5,3,3,0min 0seg
48,"[1, 2, 4, 3, 5, 7, 6, 8, 9, 13, 15, 20, 23, 26, 25, 22, 24, 28, 27, 31, 36, 34, 33, 37, 38, 32, 30, 29, 21, 10, 14, 16, 19, 18, 17, 12, 11, 35]","[(1,2,290.99), (2,4,341.89), (4,3,174.79), (3,5,68.97), (5,7,127.0), (7,6,77.18), (6,8,176.35), (8,9,18.42), (9,13,165.2), (13,15,23.35), (15,20,229.01), (20,23,86.96), (23,26,77.15), (26,25,27.47), (25,22,158.02), (22,24,77.89), (24,28,235.22), (28,27,264.63), (27,31,330.35), (31,36,101.88), (36,34,147.41), (34,33,33.62), (33,37,269.01), (37,38,236.49), (38,32,640.8), (32,30,156.9), (30,29,296.3), (29,21,496.49), (21,10,354.82), (10,14,88.06), (14,16,1031.91), (16,19,33.34), (19,18,5.36), (18,17,11.83), (17,12,104.62), (12,11,69.96), (11,35,1060.3)]",9588.39,5,3,3,0min 0seg
145,"[1, 2, 4, 3, 5, 7, 6, 8, 9, 13, 15, 20, 23, 26, 25, 22, 24, 28, 27, 31, 36, 34, 33, 37, 38, 32, 30, 29, 21, 10, 14, 16, 18, 19, 17, 12, 11, 35]","[(1,2,290.99), (2,4,341.89), (4,3,174.79), (3,5,68.97), (5,7,127.0), (7,6,77.18), (6,8,176.35), (8,9,18.42), (9,13,165.2), (13,15,23.35), (15,20,229.01), (20,23,86.96), (23,26,77.15), (26,25,27.47), (25,22,158.02), (22,24,77.89), (24,28,235.22), (28,27,264.63), (27,31,330.35), (31,36,101.88), (36,34,147.41), (34,33,33.62), (33,37,269.01), (37,38,236.49), (38,32,640.8), (32,30,156.9), (30,29,296.3), (29,21,496.49), (21,10,354.82), (10,14,88.06), (14,16,1031.91), (16,18,27.98), (18,19,5.36), (19,17,16.67), (17,12,104.62), (12,11,69.96), (11,35,1060.3)]",9587.869999999999,5,3,3,0min 0seg
164,"[1, 2, 4, 3, 5, 7, 6, 8, 9, 13, 15, 20, 23, 26, 25, 22, 24, 28, 27, 31, 36, 34, 33, 37, 38, 32, 30, 29, 21, 10, 14, 16, 18, 19, 11, 12, 17, 35]","[(1,2,290.99), (2,4,341.89), (4,3,174.79), (3,5,68.97), (5,7,127.0), (7,6,77.18), (6,8,176.35), (8,9,18.42), (9,13,165.2), (13,15,23.35), (15,20,229.01), (20,23,86.96), (23,26,77.15), (26,25,27.47), (25,22,158.02), (22,24,77.89), (24,28,235.22), (28,27,264.63), (27,31,330.35), (31,36,101.88), (36,34,147.41), (34,33,33.62), (33,37,269.01), (37,38,236.49), (38,32,640.8), (32,30,156.9), (30,29,296.3), (29,21,496.49), (21,10,354.82), (10,14,88.06), (14,16,1031.91), (16,18,27.98), (18,19,5.36), (19,11,172.78), (11,12,69.96), (12,17,104.62), (17,35,903.11)]",9586.789999999997,5,3,3,0min 0seg
196,"[1, 2, 4, 3, 5, 7, 6, 8, 9, 13, 15, 20, 23, 26, 25, 22, 24, 28, 27, 31, 36, 34, 33, 37, 38, 32, 30, 29, 21, 10, 14, 16, 18, 17, 11, 12, 19, 35]","[(1,2,290.99), (2,4,341.89), (4,3,174.79), (3,5,68.97), (5,7,127.0), (7,6,77.18), (6,8,176.35), (8,9,18.42), (9,13,165.2), (13,15,23.35), (15,20,229.01), (20,23,86.96), (23,26,77.15), (26,25,27.47), (25,22,158.02), (22,24,77.89), (24,28,235.22), (28,27,264.63), (27,31,330.35), (31,36,101.88), (36,34,147.41), (34,33,33.62), (33,37,269.01), (37,38,236.49), (38,32,640.8), (32,30,156.9), (30,29,296.3), (29,21,496.49), (21,10,354.82), (10,14,88.06), (14,16,1031.91), (16,18,27.98), (18,17,11.83), (17,11,159.69), (11,12,69.96), (12,19,120.35), (19,35,888.57)]",9581.359999999999,5,3,3,0min 0seg
271,"[1, 2, 4, 3, 5, 7, 6, 8, 9, 13, 15, 20, 23, 26, 25, 22, 24, 28, 27, 31, 36, 34, 33, 37, 38, 32, 30, 29, 21, 10, 14, 19, 18, 17, 11, 12, 16, 35]","[(1,2,290.99), (2,4,341.89), (4,3,174.79), (3,5,68.97), (5,7,127.0), (7,6,77.18), (6,8,176.35), (8,9,18.42), (9,13,165.2), (13,15,23.35), (15,20,229.01), (20,23,86.96), (23,26,77.15), (26,25,27.47), (25,22,158.02), (22,24,77.89), (24,28,235.22), (28,27,264.63), (27,31,330.35), (31,36,101.88), (36,34,147.41), (34,33,33.62), (33,37,269.01), (37,38,236.49), (38,32,640.8), (32,30,156.9), (30,29,296.3), (29,21,496.49), (21,10,354.82), (10,14,88.06), (14,19,1047.37), (19,18,5.36), (18,17,11.83), (17,11,159.69), (11,12,69.96), (12,16,97.94), (16,35,908.96)]",9572.179999999998,5,3,3,0min 0seg
344,"[1, 2, 4, 3, 5, 7, 6, 8, 9, 13, 15, 20, 23, 26, 25, 22, 24, 28, 27, 31, 36, 34, 33, 37, 38, 32, 30, 29, 21, 10, 14, 35, 18, 17, 11, 12, 16, 19]","[(1,2,290.99), (2,4,341.89), (4,3,174.79), (3,5,68.97), (5,7,127.0), (7,6,77.18), (6,8,176.35), (8,9,18.42), (9,13,165.2), (13,15,23.35), (15,20,229.01), (20,23,86.96), (23,26,77.15), (26,25,27.47), (25,22,158.02), (22,24,77.89), (24,28,235.22), (28,27,264.63), (27,31,330.35), (31,36,101.88), (36,34,147.41), (34,33,33.62), (33,37,269.01), (37,38,236.49), (38,32,640.8), (32,30,156.9), (30,29,296.3), (29,21,496.49), (21,10,354.82), (10,14,88.06), (14,35,1052.62), (35,18,891.97), (18,17,11.83), (17,11,159.69), (11,12,69.96), (12,16,97.94), (16,19,33.34)]",9295.349999999999,5,3,3,0min 0seg
346,"[1, 2, 4, 3, 5, 7, 6, 8, 9, 13, 15, 20, 23, 26, 25, 22, 24, 28, 27, 31, 36, 34, 33, 37, 38, 32, 30, 29, 21, 10, 14, 35, 18, 17, 16, 12, 11, 19]","[(1,2,290.99), (2,4,341.89), (4,3,174.79), (3,5,68.97), (5,7,127.0), (7,6,77.18), (6,8,176.35), (8,9,18.42), (9,13,165.2), (13,15,23.35), (15,20,229.01), (20,23,86.96), (23,26,77.15), (26,25,27.47), (25,22,158.02), (22,24,77.89), (24,28,235.22), (28,27,264.63), (27,31,330.35), (31,36,101.88), (36,34,147.41), (34,33,33.62), (33,37,269.01), (37,38,236.49), (38,32,640.8), (32,30,156.9), (30,29,296.3), (29,21,496.49), (21,10,354.82), (10,14,88.06), (14,35,1052.62), (35,18,891.97), (18,17,11.83), (17,16,19.25), (16,12,97.94), (12,11,69.96), (11,19,172.78)]",9294.349999999999,5,3,3,0min 0seg
